sample_number,dimension_value
1,0.117201874759
2,0.196032043552
3,0.041127366183
4,0.056392495258
5,0.131603063655
6,0.070327366018
7,0.105586691280
8,0.008450288742
9,0.043616823500
10,0.091564322229
11,0.087306615444
12,0.114658942504
13,0.218493281395
14,0.138262912452
15,0.087201861548
16,0.128450055750
17,0.144991789406
18,0.108894390719
19,0.125198180554
20,0.043316754108
21,0.150254076110
22,0.148717507771
23,0.033923474000
24,0.141621432608
25,0.102023944705
26,0.099672390382
27,0.110006473471
28,0.142513055704
29,0.166198866351
30,0.080100968402
31,0.036630488320
32,0.148991883039
33,0.216103967576
34,0.048834046269
35,0.056098576384
36,0.164056369812
37,0.155671151634
38,0.108753670150
39,0.101056377588
40,-0.081524215525
41,0.093751124542
42,0.077342867816
43,0.203226647396
44,0.116131922366
45,0.109897938239
46,0.077835285287
47,0.113621731419
48,0.146178388689
49,0.122041031067
50,0.098747717391
51,0.147907617921
52,0.084162661138
53,0.063767475454
54,0.100983052557
55,0.160702905705
56,0.083893619955
57,0.067671919557
58,0.026900288660
59,0.068971147690
60,0.147407928526
61,0.074528396549
62,0.115475723290
63,0.181822975175
64,0.158997664654
65,0.081115082230
66,0.112592861118
67,0.028466091321
68,0.072757244482
69,0.206461581282
70,0.172799641829
71,0.120450776758
72,0.137048730749
73,0.045071258261
74,0.048319536680
75,0.121385585073
76,0.075002040041
77,0.105144879577
78,0.093454213770
79,0.180314931535
80,0.019085570515
81,0.167311011886
82,0.054733812373
83,0.154217523055
84,0.033827270055
85,0.105666438307
86,0.070813080159
87,0.141309020529
88,0.104472848270
89,0.105303129460
90,0.086233852033
91,0.238633154234
92,0.138856457311
93,0.010082904533
94,0.073683773719
95,0.094948664389
96,0.047950703989
97,0.094361408296
98,0.131080847165
99,0.127072923916
100,0.063359483174
101,0.179342200456
102,0.115770084718
103,0.071234436473
104,0.177057633451
105,0.122902681527
106,0.045514208397
107,0.086327172764
108,0.127604289900
109,0.103825420293
110,0.107287798908
111,0.131727272169
112,0.085706030476
113,0.061543601133
114,0.101947402452
115,0.096180017147
116,0.027871724919
117,0.033602098624
118,0.117052447775
119,0.149057114324
120,0.112771092173
121,0.150404696498
122,0.085750589568
123,-0.020808400601
124,0.173403060766
125,0.122050790954
126,0.107874909681
127,0.148650558165
128,0.169891352479
129,0.110217244539
130,0.056654881030
131,0.170519183477
132,0.129669532290
133,0.077217772389
134,0.008988122032
135,0.091160717933
136,0.051916209976
137,-0.004415070555
138,0.096296994105
139,0.109999419486
140,0.064157406171
141,0.041609310716
142,0.018739278899
143,0.119569352988
144,0.066227133894
145,0.083389499523
146,0.103691489821
147,0.069794146359
148,0.092488303417
149,0.165137759530
150,0.180930597604
151,0.094304466142
152,0.140495316778
153,0.185930147042
154,0.006067768595
155,0.104448742674
156,0.092403903935
157,-0.002813618004
158,0.042075025411
159,0.127042932129
160,0.022465536298
161,0.040090116471
162,0.121695750452
163,0.110463467581
164,0.146873640006
165,0.123378874439
166,0.087511443510
167,0.153510174872
168,0.070988413926
169,0.069077290407
170,0.178689989385
171,0.135056153091
172,0.041021785795
173,0.100187288686
174,0.092309105703
175,0.072631489808
176,0.106022140311
177,0.117901676453
178,0.131392841690
179,0.161345779861
180,0.077115595589
181,0.071652125270
182,0.109514697578
183,0.125908254424
184,0.126178983722
185,0.140688158970
186,0.023110132841
187,0.089531940518
188,0.123052775615
189,0.087639203944
190,0.139201541728
191,0.079083270997
192,0.092708934457
193,0.178585981199
194,0.137489018417
195,0.142966377451
196,0.059597592164
197,0.069068546764
198,0.159210263669
199,0.198222874009
200,0.083143788711
201,0.188813079011
202,0.086818990450
203,0.086806614763
204,0.035999396988
205,0.133039035367
206,0.128497943500
207,0.083008596782
208,0.111808467537
209,0.166004972798
210,0.075671397115
211,0.110121144569
212,0.148265843275
213,0.144135427734
214,0.150461004322
215,0.137733270919
216,0.055519180719
217,0.203985494901
218,0.081953598519
219,0.099881171610
220,0.057581965570
221,0.154836219867
222,0.061718696714
223,0.064587925306
224,0.131511205412
225,0.113252880825
226,0.053675221818
227,0.141365792492
228,0.141559647559
229,0.098916579371
230,0.098552940245
231,0.168291857233
232,0.071002729925
233,0.080920532861
234,0.076284079935
235,0.121277124021
236,0.046862182549
237,0.166350614242
238,0.102582589214
239,0.200814074931
240,0.145059940619
241,0.132349132272
242,0.115124368198
243,0.153117633614
244,0.173163130211
245,0.018474851812
246,0.037796113095
247,0.107839926548
248,0.036214753434
249,0.278600930125
250,0.108334206622
251,0.100442263448
252,0.084880295343
253,0.082201402607
254,0.076394498653
255,0.126205825367
256,0.141011660774
257,0.041428910894
258,0.133986913338
259,0.051659216498
260,0.259598956609
261,0.090609031648
262,0.157966335342
263,0.059110665912
264,0.089826192806
265,0.009737798691
266,0.162498853794
267,0.070224090621
268,0.077076607729
269,0.098516933542
270,0.132393719768
271,0.076439767745
272,0.145691769851
273,0.002405940100
274,0.111197041167
275,0.101518987046
276,0.129967541988
277,0.193125892645
278,0.010725183618
279,0.059609698042
280,0.056264724281
281,0.109306701625
282,0.053148881455
283,0.189500684810
284,0.176180872696
