sample_number,dimension_value
1,0.045748897647
2,0.138955036822
3,0.063013011588
4,0.052826546503
5,0.094933662185
6,0.055442798037
7,0.056489248687
8,0.031778357012
9,0.081007658859
10,0.018090164005
11,0.146125665655
12,0.064954996975
13,0.175843358373
14,0.114058732124
15,0.108932332298
16,0.116995111773
17,0.047061234354
18,0.058458353959
19,0.199248285037
20,0.087905622001
21,0.108823337702
22,0.089608565207
23,0.113527929120
24,0.077585652112
25,0.117041719567
26,0.162666432511
27,0.115083869207
28,0.116195959757
29,0.090939287357
30,0.132420326235
31,0.193455202284
32,0.116675809228
33,0.083734758102
34,0.050743896593
35,0.189412496924
36,0.079193167115
37,0.108351647752
38,0.136891519533
39,0.132862733415
40,0.184590610117
41,0.157614514384
42,0.069692703517
43,0.080867142135
44,-0.009886331230
45,0.140364874756
46,0.019232024934
47,0.059194311440
48,0.147500636774
49,0.196563793863
50,0.042885447802
51,0.099708291719
52,0.079918910173
53,0.211118335698
54,0.099343721117
55,0.086711512151
56,0.068704046211
57,0.090133388374
58,0.182665200192
59,0.103758789042
60,0.032629478270
61,0.144521974458
62,0.108156452258
63,0.128963219608
64,0.041349486611
65,0.065392744794
66,0.108962583639
67,0.001383603636
68,0.105658822678
69,-0.027409912365
70,0.049985667546
71,0.197171668037
72,0.085777339787
73,0.051931197118
74,0.160536639778
75,0.113275677915
76,0.042228454436
77,0.185721160476
78,0.085492276417
79,0.154985521285
80,0.069023110198
81,0.043744471024
82,0.036810039095
83,0.148428709864
84,0.174177514483
85,-0.020627145643
86,0.159829354180
87,0.086351039263
88,0.114934264232
89,0.096050869224
90,0.204837908008
91,0.097782503469
92,0.112175686441
93,0.060598738093
94,0.081981278486
95,0.095819787405
96,0.056281539718
97,0.069651379137
98,0.200345662796
99,0.060023751994
100,0.091174339039
101,0.115896693424
102,0.103376052721
103,0.110674579113
104,0.119606120250
105,0.053845578246
106,0.148094896405
107,0.116421462270
108,0.110887755459
109,0.041254925196
110,0.100750360546
111,0.083119967901
112,0.158044062197
113,0.114663319891
114,0.164374738231
115,0.116167579031
116,0.082404510658
117,0.070304853431
118,0.179655363872
119,0.134565816829
120,0.136494508217
121,0.035207426643
122,0.087377780863
123,0.017135186866
124,0.129342331388
125,0.044677475003
126,0.179373735950
127,0.046793225129
128,0.053494941710
129,0.059820695440
130,0.125410462126
131,0.032666392207
132,0.091765204446
133,0.139385739821
134,0.140719458345
135,0.182416175276
136,0.075233065099
137,0.162392519648
138,0.049114348381
139,0.136384020764
140,0.135913376501
141,0.184982058732
142,0.158565514157
143,0.123217949582
144,0.096507672827
145,0.221693118362
146,0.118545744510
147,0.097440767007
148,0.110881086117
149,0.081625725204
150,0.028497551160
151,0.092801056675
152,0.078446168390
153,0.150241943886
154,0.077271905703
155,0.071282300055
156,0.110894566251
157,0.101176080235
158,0.136916194075
159,0.051255973924
160,0.208390157738
161,0.096499603246
162,0.092934239886
163,0.220630838057
164,0.093388864313
165,0.192960642558
166,0.093678650667
167,0.060454652676
168,0.171858367028
169,0.035216397573
170,0.113913398181
171,0.095913227385
172,0.089323801861
173,0.153581797919
174,0.169686770502
175,0.114292617333
176,0.091953946614
177,0.125692951694
178,0.149899277616
179,0.086025863281
180,0.112017655916
181,0.062119993246
182,0.155162818260
183,0.141171132120
184,0.185254786672
185,0.123368152380
186,0.115497290552
187,0.113858052535
188,0.115710530166
189,0.105349889130
190,0.064901772726
191,0.051061933294
192,0.093817489252
193,0.092528730439
194,0.150658988622
195,0.054356978717
196,0.096781860500
197,0.164614787583
198,0.175443789825
199,0.056222255801
200,-0.006955842481
201,0.110206738511
202,0.200627230940
203,0.023720944934
204,0.048116635844
205,0.099367158391
206,0.107489973167
207,0.052805124482
208,0.082343772792
209,0.108225263454
210,0.170645712559
211,0.019422054825
212,0.122033530976
213,0.067070316128
214,0.114856628571
215,0.174808104428
216,0.074542237842
217,0.125161435972
218,0.085683423562
219,0.059503237797
220,0.053819630538
221,0.174650758383
222,0.114446542398
223,0.059069198395
224,0.093437915456
225,0.051792492038
226,0.079091593789
227,0.170623758267
228,0.114695789650
229,0.086683912124
230,0.101332982856
231,0.134394032343
232,0.129091791941
233,0.133451207375
234,0.141570771766
235,0.102474906244
236,0.132881297005
237,0.010304727974
238,-0.005472780956
239,0.120559651032
240,0.016809636064
241,-0.031508296408
242,0.122485402477
243,0.135312269912
244,0.145476793907
245,0.108138828620
246,0.106653191740
247,0.121618708008
248,0.084311311150
249,0.022162900110
250,0.062532872636
251,0.179817172800
252,0.031012703176
253,0.000756833505
254,0.054202068972
255,0.198823635851
256,0.167860514759
257,0.081374490242
258,0.114535000131
259,0.179370543906
260,0.039699637586
261,0.107468261082
262,0.154985319559
263,0.070219072704
264,0.147977690480
265,0.119144271541
266,0.118667285253
267,0.207554602966
268,0.161436040863
269,0.095898774726
270,0.224180019962
271,0.096204372586
272,0.128426647009
273,0.182345908362
274,0.060591925180
275,0.106525461775
276,0.088525445086
277,0.088601936083
278,0.217732604041
279,0.062018048492
280,0.058248904737
281,0.128030252222
282,0.141784344783
283,0.206059139839
284,0.181995802754
285,0.075284702409
286,0.222812225348
287,0.065763920769
288,0.117534083731
289,0.150606374294
290,0.209888925566
291,0.117560097786
292,0.185409326659
293,0.142457139072
294,0.150620755123
295,0.141779062080
296,0.043919521802
297,0.117135041472
298,0.116473988935
299,0.144044145901
300,0.055551497280
301,0.043372895938
302,0.030790999846
303,0.050767370270
304,0.038674840378
305,0.059389575412
306,0.086375921770
307,0.157865892801
308,0.108284448050
309,0.156099958951
310,0.092368819660
311,0.104494237256
312,0.160191804765
313,0.111653354581
314,0.074931225495
315,0.053158265064
316,0.140714102092
317,0.102750769839
318,0.113786155172
319,0.122161227013
320,0.150150436311
321,0.039070326212
322,0.063366571810
323,0.104025940243
324,0.064007858408
325,0.052785143049
326,0.056295791813
327,0.189761846924
328,-0.029936354678
329,0.074498709713
330,0.124019983758
331,0.139308177667
332,0.141347306375
333,0.124354690202
334,0.180659904808
335,0.076935490870
336,0.149624489005
337,0.230821541261
338,0.091125608018
339,0.057534979450
340,0.141883890223
341,0.032998182036
342,0.077629049852
343,0.097984906232
344,0.087967722261
345,0.193709662023
346,0.050180203666
347,0.154977584940
348,0.143236636255
